Name,"I-AUROC,","I-AP,","I-F1max,","P-AUROC,","P-AP,","P-F1max,","P-AUPRO,","I-Overkill@2,","I-Overkill@5,","I-Overkill@10,","S-AUROC,","S-AP,","S-F1max,","S-Overkill@2,","S-Overkill@5,",S-Overkill@10
lego-propeller,76.7,96.3,93.9,95.2,49.7,50.7,83.2,92.4,78.8,64.4,91.4,98.9,95.1,76.0,52.0,36.0
lego-reel,77.3,95.8,94.0,91.0,50.7,51.9,87.9,98.4,92.0,66.4,89.5,98.6,95.8,60.0,60.0,60.0
lego-technical-gear,84.9,96.9,93.4,96.5,50.1,48.9,84.7,79.9,63.9,47.2,93.9,99.0,97.4,24.0,20.0,20.0
lego-turbine,92.1,97.5,93.1,97.4,64.5,60.4,89.2,61.3,32.7,22.6,86.0,98.3,94.1,96.0,96.0,76.0
lighting_connector,87.0,96.7,91.4,94.8,56.3,55.6,70.8,78.8,65.2,48.0,80.4,97.3,94.1,100.0,100.0,80.0
lilypad_led,67.8,93.8,94.1,88.9,17.7,22.3,71.3,93.6,88.8,76.8,75.4,94.7,94.1,100.0,80.0,64.0
limit-switch,77.7,93.4,89.1,93.0,39.3,39.4,79.4,85.4,76.8,67.0,72.4,96.1,94.1,100.0,100.0,92.0
lithium_battery_plug,86.3,97.8,93.3,97.1,58.4,57.8,80.6,82.6,73.6,46.5,97.6,99.7,98.2,44.0,4.0,4.0
littel-fuse,83.0,97.6,94.5,76.9,37.1,43.8,75.0,81.0,72.2,62.7,99.0,99.9,98.5,12.0,4.0,0.0
little_cow_model,47.5,85.6,92.2,89.0,10.3,17.4,57.8,97.5,95.7,90.8,53.0,91.2,94.1,100.0,100.0,100.0
lock,73.6,95.2,93.4,82.4,36.3,42.7,58.9,100.0,93.5,81.3,81.0,97.1,94.8,80.0,64.0,56.0
long-zipper,84.3,97.5,94.1,84.6,10.7,13.7,80.5,78.1,62.8,46.7,92.2,99.0,94.8,72.0,56.0,28.0
meteor_hammer_arrowhead,73.2,94.2,91.7,94.6,51.3,54.4,83.0,98.8,94.8,82.0,81.5,97.4,94.3,84.0,76.0,60.0
miniature_laser_module,69.2,94.1,93.8,92.9,16.8,24.2,74.5,95.2,88.1,77.0,74.6,95.1,94.5,76.0,68.0,48.0
miniature_lifting_motor,67.7,93.4,94.0,91.8,28.5,37.4,62.2,96.9,82.0,69.5,68.0,94.4,94.1,96.0,92.0,80.0
miniature_motor,67.2,93.7,94.2,93.8,33.1,35.7,70.1,89.4,80.5,73.2,72.7,96.3,94.3,87.5,83.3,83.3
miniature_stepper_motor,58.8,91.5,94.1,86.4,19.9,25.3,62.8,96.0,92.0,80.8,57.0,92.1,94.3,92.0,92.0,92.0
mobile_charging_connector,72.5,95.7,94.1,95.3,63.6,62.9,75.6,92.8,83.2,74.4,81.9,97.3,94.8,76.0,64.0,48.0
model_steering_module,85.6,97.3,91.9,98.7,62.5,60.9,87.0,94.7,77.6,53.5,89.6,98.7,95.2,72.0,60.0,40.0
monitor_socket,72.4,95.7,94.2,95.6,56.5,56.3,79.8,86.7,82.0,76.6,86.6,98.2,94.3,92.0,72.0,52.0
motor_bracket,76.4,96.0,94.2,95.4,62.3,62.4,75.0,83.5,70.9,60.6,86.1,98.1,94.1,88.0,60.0,44.0
motor_gear_reducer,60.4,92.0,93.7,71.5,9.2,11.1,57.1,99.2,97.0,88.0,70.0,94.3,94.8,80.0,80.0,64.0
motor_plug,75.8,96.0,94.7,96.1,68.5,67.4,85.6,70.8,60.0,57.7,97.3,99.6,97.5,44.0,16.0,4.0
mouse_socket,63.9,91.4,92.0,93.6,40.6,46.6,62.7,94.5,89.6,82.8,76.3,96.2,94.0,92.0,84.0,64.0
multi_function_switch,79.5,96.8,94.1,79.2,30.2,36.4,51.7,85.6,71.2,55.2,82.5,97.6,94.8,84.0,76.0,64.0
nylon_ball_head,75.6,96.2,94.2,91.6,54.9,59.0,77.2,88.0,70.4,60.8,92.8,99.1,96.1,56.0,40.0,24.0
optical_fiber_outlet,74.6,96.3,94.0,94.7,51.4,52.4,79.2,96.9,94.5,78.0,84.7,97.9,94.1,92.0,80.0,52.0
pencil_sharpener,72.6,95.1,93.5,95.5,27.0,34.8,76.4,94.9,85.3,75.0,78.7,96.6,94.1,88.0,76.0,60.0
pinboard_connector,73.4,96.3,94.1,74.2,21.6,29.2,72.4,98.4,98.4,92.0,77.8,97.2,94.1,100.0,100.0,100.0
pitch_connector,80.0,95.7,93.5,90.4,64.5,65.9,74.2,71.6,60.0,42.6,77.9,96.7,94.1,96.0,80.0,68.0
pneumatic_elbow,73.3,95.3,94.4,91.2,56.2,57.9,67.3,81.2,69.5,60.2,81.6,97.4,94.1,96.0,72.0,56.0
pot_core,82.9,97.2,94.4,92.1,56.6,58.1,64.2,78.3,59.7,45.0,94.0,99.2,96.4,44.0,28.0,24.0
potentiometer,88.1,97.6,91.4,92.1,50.3,54.4,78.2,87.5,69.0,50.0,94.6,99.3,95.8,60.0,40.0,24.0
power_bank_module,77.5,96.1,93.3,64.0,17.1,25.3,53.3,98.6,87.0,69.6,91.9,98.7,95.6,64.0,32.0,16.0
power_inductor,69.9,92.7,93.2,92.0,22.7,32.5,71.8,94.4,79.7,65.0,76.1,94.6,94.3,88.0,84.0,68.0
power_jack,59.1,92.4,94.0,89.0,10.7,18.8,60.6,100.0,97.7,91.4,79.0,96.9,94.8,84.0,76.0,64.0
power_strip_socket,67.7,86.7,86.7,91.7,29.5,37.0,64.7,95.5,90.3,82.4,62.2,92.0,94.1,84.0,72.0,68.0
pulse_transformer,63.0,90.6,93.5,83.7,17.2,25.5,66.2,89.1,79.6,70.8,49.5,89.6,94.0,100.0,92.0,88.0
purple-clay-pot,95.1,99.2,96.6,98.3,67.6,68.1,89.7,39.7,20.6,12.5,98.5,99.8,98.9,7.4,7.4,7.4
push_button_switch,69.3,94.2,93.6,96.0,44.7,49.0,71.6,89.9,81.2,76.1,78.0,96.8,94.1,100.0,80.0,76.0
push_in_terminal,80.0,97.2,94.9,96.1,36.7,46.1,84.0,81.0,69.0,50.0,95.7,99.5,97.0,39.1,30.4,8.7
recorder_switch,51.5,89.7,94.0,90.9,5.1,9.8,63.3,98.4,97.6,90.6,57.1,90.3,94.1,100.0,92.0,84.0
rectangular-connector-accessories,82.5,91.7,85.2,95.3,37.3,41.8,84.0,90.4,71.1,53.0,91.5,98.9,95.0,76.0,48.0,32.0
red_terminal,78.1,96.0,92.9,91.1,26.9,30.2,78.0,90.0,76.7,60.0,79.9,97.2,94.1,100.0,76.0,72.0
retaining_ring,79.5,94.9,90.4,78.0,35.3,35.1,61.0,89.3,78.6,59.7,81.8,97.3,95.4,68.0,64.0,64.0
rheostat,69.4,94.6,94.0,93.1,22.0,32.1,73.3,90.5,82.5,75.4,75.0,95.8,94.1,92.0,92.0,72.0
rotary_position_sensor,66.4,93.3,92.7,89.1,47.6,49.7,79.7,92.2,82.5,81.2,81.6,97.5,94.1,96.0,72.0,60.0
round_twist_switch,72.9,95.2,93.5,89.8,11.6,14.4,53.3,95.7,90.6,77.7,85.6,98.1,94.3,88.0,84.0,72.0
self-lock_switch,64.7,93.0,94.0,92.1,34.2,39.9,71.6,95.3,89.1,78.9,65.8,93.2,94.1,96.0,92.0,80.0
shelf_support_module,64.1,94.1,93.9,73.0,29.8,35.0,66.1,100.0,100.0,100.0,71.5,96.1,94.1,100.0,100.0,100.0
side_press_switch,92.6,99.0,95.7,96.0,62.0,59.7,76.9,56.8,38.4,24.8,98.5,99.8,98.0,20.0,16.0,0.0
side_release_buckle,66.1,93.8,94.0,87.6,13.7,16.4,68.8,96.1,84.3,76.4,59.7,93.5,94.1,100.0,92.0,88.0
silicon_cell_sensor,68.6,94.1,94.1,94.9,20.9,22.2,79.9,93.6,87.2,68.8,79.1,96.2,95.2,72.0,64.0,64.0
sim_card_reader,89.0,98.5,94.4,86.8,51.2,55.6,74.4,77.3,64.8,41.4,97.4,99.7,97.0,36.0,24.0,4.0
single-pole_potentiometer,68.5,94.1,93.3,88.3,18.0,24.0,51.3,93.6,87.2,80.1,76.5,96.5,94.1,92.0,80.0,68.0
single_switch,48.5,88.5,94.1,84.3,4.9,9.5,44.9,100.0,98.4,94.4,47.7,88.8,94.1,96.0,92.0,88.0
slide_switch,78.6,95.5,95.3,94.2,39.6,43.5,66.1,64.3,55.0,48.8,77.1,95.5,94.3,92.0,72.0,52.0
slipper- model,71.9,95.6,94.1,91.0,38.7,43.4,76.5,94.4,84.0,78.4,95.4,99.1,98.5,16.0,12.0,8.0
small_leaf,82.9,96.8,92.4,88.8,20.7,27.3,65.6,95.6,83.6,60.4,93.3,98.9,96.6,44.0,28.0,20.0
smd_receiver_module,65.3,89.7,89.6,88.7,34.4,38.0,60.5,93.5,90.2,82.7,83.0,97.6,94.1,96.0,72.0,52.0
solderless_adapter,79.0,97.0,94.1,94.8,36.9,38.7,88.9,94.4,83.2,66.4,89.0,98.5,95.0,80.0,44.0,36.0
spherical_airstone,73.5,95.7,93.5,92.5,32.4,38.2,64.7,94.9,90.5,78.1,91.6,99.0,94.3,87.5,70.8,29.2
spring_antenna,79.9,95.7,92.0,85.7,33.7,37.0,78.8,92.8,85.0,66.5,79.9,97.0,94.1,100.0,72.0,56.0
square_terminal,73.8,96.0,94.3,77.0,22.4,30.4,69.6,90.1,85.1,78.5,83.2,97.6,94.3,87.5,75.0,54.2
steering_T-head,94.8,99.2,96.9,97.3,65.8,64.8,88.5,37.3,20.6,12.7,97.0,99.5,98.3,20.0,12.0,8.0
steering_wheel,75.2,96.2,94.2,95.0,48.1,49.4,66.1,92.8,84.8,72.0,88.6,98.4,94.7,80.0,72.0,40.0
suction-cup,71.7,92.1,92.3,94.3,51.6,55.9,78.0,88.8,73.3,62.1,61.3,92.9,94.1,96.0,84.0,76.0
telephone_spring_switch,73.0,96.0,94.2,93.4,59.4,62.9,73.3,87.2,82.4,75.2,95.5,99.4,96.8,40.0,24.0,12.0
tension_snap_release_clip,78.4,96.9,93.9,85.9,39.6,44.0,82.0,100.0,96.9,72.9,80.5,97.4,94.1,100.0,92.0,84.0
thumbtack,83.4,95.8,92.3,94.3,37.5,43.9,88.0,77.0,59.0,44.8,80.7,97.4,94.1,96.0,96.0,76.0
thyristor,91.5,98.8,95.6,94.1,20.3,31.6,84.1,62.7,49.2,26.2,100.0,100.0,99.7,0.0,0.0,0.0
toy-tire,89.2,98.4,93.4,94.9,63.2,61.2,73.5,85.2,71.1,47.9,99.4,99.9,99.0,4.2,0.0,0.0
traceless_hair_clip,86.2,98.0,95.2,98.4,61.1,60.0,88.9,65.4,57.7,50.8,98.1,99.8,97.5,28.0,16.0,0.0
travel_switch,54.4,91.5,94.1,79.9,8.1,12.8,45.0,100.0,95.2,88.0,72.3,95.6,94.1,96.0,84.0,76.0
travel_switch_green,60.3,93.0,94.1,87.7,20.3,24.4,63.8,96.8,92.0,84.8,69.9,95.4,94.1,96.0,92.0,84.0
tubular_key_switch,54.7,88.7,94.1,77.8,13.8,20.2,51.4,98.4,95.2,86.4,35.3,84.7,94.1,100.0,100.0,92.0
vacuum_switch,58.2,92.4,94.2,93.0,42.1,49.1,57.3,96.0,92.0,87.2,73.5,95.7,94.1,92.0,88.0,68.0
vehicle_harness_conductor,74.0,94.6,92.7,88.2,13.8,18.7,73.7,94.8,83.0,71.2,84.8,97.6,95.8,52.0,48.0,44.0
vertical-adjustable-resistor,70.4,90.2,89.0,93.6,34.0,39.4,77.2,92.5,84.6,74.9,74.1,96.2,94.1,96.0,88.0,80.0
vibration_motor,72.1,92.9,91.9,93.8,28.0,34.3,62.0,98.2,84.6,68.6,88.5,98.3,95.1,64.0,52.0,32.0
volume_potentiometer,65.2,90.9,91.2,84.0,25.2,33.6,62.1,90.2,85.2,79.2,80.0,97.0,94.1,96.0,84.0,72.0
wireless_receiver_module,62.5,92.9,94.1,70.4,25.5,32.8,51.0,95.2,92.0,84.8,60.0,93.5,94.1,100.0,100.0,96.0
Mean,72.9,94.3,93.4,89.1,36.1,39.9,70.8,88.1,79.0,67.6,79.7,96.6,95.1,75.5,65.6,54.1
